,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_h2_e,EX_o2_e
370,EX_co2_e,,,,,,,-14.114623032082037,-21.11580364436918
371,EX_co2_e,,,,,,,-14.114623032082037,-19.35849212832816
372,EX_co2_e,,,,,,,-14.114623032082037,-17.601180612287138
373,EX_co2_e,,,,,,,-14.114623032082037,-15.843869096246117
374,EX_co2_e,,,,,,,-14.114623032082037,-14.086557580205099
375,EX_co2_e,,,,,,,-14.114623032082037,-12.329246064164078
376,EX_co2_e,,,,,,,-14.114623032082037,-10.571934548123057
377,EX_co2_e,,,,,,,-14.114623032082037,-8.814623032082036
378,EX_co2_e,0.0,,,0.007950362626617498,9.374135826357055,,-14.114623032082037,-7.057311516041015
379,EX_co2_e,,,,,,,-14.114623032082037,-5.299999999999999
380,EX_co2_e,,,,,,,-10.6,-38.688918804779384
381,EX_co2_e,,,,,,,-10.6,-36.93160728873836
382,EX_co2_e,,,,,,,-10.6,-35.17429577269734
383,EX_co2_e,,,,,,,-10.6,-33.41698425665632
384,EX_co2_e,,,,,,,-10.6,-31.659672740615303
385,EX_co2_e,,,,,,,-10.6,-29.902361224574282
386,EX_co2_e,,,,,,,-10.6,-28.14504970853326
387,EX_co2_e,,,,,,,-10.6,-26.387738192492243
388,EX_co2_e,,,,,,,-10.6,-24.630426676451222
389,EX_co2_e,,,,,,,-10.6,-22.8731151604102
390,EX_co2_e,,,,,,,-10.6,-21.11580364436918
391,EX_co2_e,,,,,,,-10.6,-19.35849212832816
392,EX_co2_e,,,,,,,-10.6,-17.601180612287138
393,EX_co2_e,,,,,,,-10.6,-15.843869096246117
394,EX_co2_e,,,,,,,-10.6,-14.086557580205099
395,EX_co2_e,,,,,,,-10.6,-12.329246064164078
396,EX_co2_e,,,,,,,-10.6,-10.571934548123057
397,EX_co2_e,,,,,,,-10.6,-8.814623032082036
398,EX_co2_e,,,,,,,-10.6,-7.057311516041015
399,EX_co2_e,0.0,,,0.0,,,-10.6,-5.299999999999999
