,ATPM_flux,GAM_value,Mean_Difference,R2_Score
370,12.59999999999999,70,0.009526964789900845,0.00841991947662557
371,12.59999999999999,80,0.009526964789901254,0.008419919476544968
372,12.59999999999999,90,0.00952696478989996,0.008419919476787552
373,12.59999999999999,100,0.009526964789899593,0.008419919476858606
374,12.59999999999999,110,0.00952696478989878,0.00841991947700682
375,12.59999999999999,120,0.00952696478990319,0.008419919476202464
376,12.59999999999999,130,0.009526964789898814,0.008419919476997162
377,12.59999999999999,140,0.009526964789898344,0.008419919477087756
378,12.69999999999999,10,0.009526964789900706,0.008419919476640225
379,12.69999999999999,20,0.009526964789900814,0.008419919476624682
380,12.69999999999999,30,0.00952696478990187,0.008419919476439053
381,12.69999999999999,40,0.009526964789900305,0.008419919476721716
382,12.69999999999999,50,0.009526964789899063,0.008419919476954085
383,12.69999999999999,60,0.009526964789898404,0.00841991947709042
384,12.69999999999999,70,0.009526964789900843,0.008419919476624127
385,12.69999999999999,80,0.009526964789901277,0.008419919476539639
386,12.69999999999999,90,0.009526964789899965,0.008419919476786997
387,12.69999999999999,100,0.009526964789899573,0.008419919476862825
388,12.69999999999999,110,0.009526964789898796,0.00841991947700349
389,12.69999999999999,120,0.009526964789903114,0.008419919476216231
390,12.69999999999999,130,0.009526964789898824,0.008419919477001048
391,12.69999999999999,140,0.00952696478989836,0.008419919477085314
392,12.79999999999999,10,0.009526964789900656,0.008419919476659432
393,12.79999999999999,20,0.009526964789900406,0.008419919476701399
394,12.79999999999999,30,0.009526964789901815,0.008419919476446491
395,12.79999999999999,40,0.00952696478990032,0.00841991947671794
396,12.79999999999999,50,0.009526964789899095,0.008419919476951865
397,12.79999999999999,60,0.009526964789898612,0.008419919477055893
398,12.79999999999999,70,0.009526964789900843,0.008419919476624127
399,12.79999999999999,80,0.00952696478990128,0.008419919476540194
400,12.79999999999999,90,0.009526964789899972,0.008419919476785998
401,12.79999999999999,100,0.00952696478989959,0.008419919476859272
402,12.79999999999999,110,0.009526964789898767,0.008419919477008708
403,12.79999999999999,120,0.009526964789903065,0.00841991947621823
404,12.79999999999999,130,0.00952696478989883,0.008419919477001159
405,12.79999999999999,140,0.009526964789898352,0.008419919477086535
406,12.89999999999999,10,0.009526964789900687,0.008419919476644333
407,12.89999999999999,20,0.009526964789900305,0.008419919476722049
408,12.89999999999999,30,0.009526964789901804,0.008419919476447046
409,12.89999999999999,40,0.009526964789900333,0.008419919476717719
410,12.89999999999999,50,0.009526964789899102,0.008419919476946425
411,12.89999999999999,60,0.009526964789898616,0.008419919477057669
412,12.89999999999999,70,0.009526964789900845,0.00841991947662557
413,12.89999999999999,80,0.00952696478990125,0.008419919476545856
414,12.89999999999999,90,0.009526964789899988,0.008419919476783
415,12.89999999999999,100,0.009526964789899551,0.008419919476866822
416,12.89999999999999,110,0.009526964789898756,0.008419919477010374
417,12.89999999999999,120,0.009526964789903175,0.008419919476212123
418,12.89999999999999,130,0.009526964789898718,0.008419919477011706
419,12.89999999999999,140,0.009526964789898345,0.008419919477086757
420,12.99999999999999,10,0.009526964789900665,0.008419919476660986
421,12.99999999999999,20,0.009526964789900628,0.008419919476667093
422,12.99999999999999,30,0.009526964789901452,0.008419919476518434
423,12.99999999999999,40,0.0095269647899003,0.008419919476722382
424,12.99999999999999,50,0.009526964789899317,0.008419919476913673
425,12.99999999999999,60,0.009526964789898448,0.008419919477077542
426,12.99999999999999,70,0.009526964789900843,0.008419919476624127
427,12.99999999999999,80,0.00952696478990129,0.008419919476537086
428,12.99999999999999,90,0.009526964789899988,0.008419919476782778
429,12.99999999999999,100,0.009526964789899563,0.008419919476864712
