id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd03217_c0	Lycopene [c0]	C40H56	0	OAIJSZIZWZSQBC-GYZMGTAESA-N	CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C	281.46	C05432	cpd03217
cpd03220_c0	gamma-Carotene [c0]	C40H56	0	HRQKOYFGHJYEFS-BXOLYSJBSA-N	CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	261.33	C05435	cpd03220
cpd00104_c0	BIOT [c0]	C10H15N2O3S	-1	YBJHBAHKTGYVGT-ZKWXMUAHSA-M	O=C([O-])CCCCC1SCC2N=C(O)NC21	-109.02	C00120	cpd00104
cpd03920_c0	Adenosylcobinamide-GDP [c0]	C68H97CoN21O21P2	1	OQFXEDFRAHLOFK-RRMAJTJESA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OP(=O)(O)OCC1OC([n+]6c[nH]c7c(O)nc(=N)[nH]c76)C(O)C1O)C5CC(=N)[O-])C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC(=N)[O-])C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06510	cpd03920
cpd15314_c0	1-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl [c0]	C19H40NO7P	0			-329.7		cpd15314
cpd15295_c0	Tetradecenoyl-CoA [c0]	C35H57N7O17P3S	-3			-744.03		cpd15295
cpd11566_c0	14-methyl-3-oxo-pentadecanoyl-ACP [c0]	C27H49N2O9PRS	-1					cpd11566
cpd11567_c0	14-methyl-3-hydroxy-pentadecanoyl-ACP [c0]	C27H51N2O9PRS	-1					cpd11567
cpd02552_c0	n-acetylglutamyl-phosphate [c0]	C7H9NO8P	-3	FCVIHFVSXHOPSW-YFKPBYRVSA-K	CC([O-])=NC(CCC(=O)OP(=O)([O-])O)C(=O)[O-]	-408.63	C04133	cpd02552
cpd15699_c0	Dianteisopentadecanoylphosphatidylethanolamine [c0]	C35H70NO8P	0			-348.09		cpd15699
cpd03128_c0	Decanoyl-CoA [c0]	C31H50N7O17P3S	-4	CNKJPHSEFDPYDB-HSJNEKGZSA-J	CCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-772.87	C05274	cpd03128
cpd00525_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate [c0]	C28H39N5O23P2	-4	OJZCATPXPWFLHF-HPUCEMLMSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C([O-])=NC(CCC(=O)[O-])C(=O)O	-958.02	C00692	cpd00525
cpd02964_c0	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate [c0]	C35H51N7O26P2	-4	QUHLBZKCGUXHGP-BHBBPGSKSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C([O-])=NC(CCC([O-])=NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O	-1064.55	C04877	cpd02964
cpd15353_c0	2-Demethylmenaquinol 8 [c0]	C50H72O2	0	RGINGPZIMPREDO-AENDIINCSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(O)c2ccccc2C1O	199.55		cpd15353
cpd15352_c0	2-Demethylmenaquinone 8 [c0]	C50H70O2	0	GDUBPWSFXUAETN-AENDIINCSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(=O)c2ccccc2C1=O	206.47		cpd15352
cpd00298_c0	dTMP [c0]	C10H13N2O8P	-2	GYOZYWVXFNDGLU-XLPZGREQSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])O)O2)c(=O)nc1[O-]	-358.34	C00364	cpd00298
cpd15369_c0	(R)-3-hydroxy-cis-palm-9-eoyl-[acyl-carrier protein] [c0]	C27H49N2O9PRS	-1					cpd15369
cpd15571_c0	trans-3-cis-9-palmitoleoyl-[acyl-carrier protein] [c0]	C27H47N2O8PRS	-1					cpd15571
cpd03192_c0	GDP-L-rhamnose [c0]	C16H23N5O15P2	-2	LQEBEXMHBLQMDB-CUMUYSSISA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3cnc4c([O-])nc(=N)[nH]c43)C(O)C2O)C(O)C(O)C1O	-636.85	C05386	cpd03192
cpd03171_c0	GDP-4-oxo-L-rhamnose [c0]	C16H21N5O15P2	-2	PNHLMHWWFOPQLK-CCAKUQLUSA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3cnc4c([O-])nc(=N)[nH]c43)C(O)C2O)C(O)C(O)C1=O	-630.29	C05344	cpd03171
cpd03830_c0	ADP-D-glycero-D-manno-heptose [c0]	C17H25N5O16P2	-2	KMSFWBYFWSKGGR-FQBROAFUSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OC2OC(C(O)CO)C(O)C(O)C2O)C(O)C1O	-659.05	C06397	cpd03830
cpd00118_e0	Putrescine [e0]	C4H14N2	2	KIDHWZJUCRJVML-UHFFFAOYSA-P	[NH3+]CCCC[NH3+]	-6.02	C00134	cpd00118
cpd11500_c0	6-methyl-3-oxo-octanoyl-ACP [c0]	C20H35N2O9PRS	-1					cpd11500
cpd15532_c0	phosphatidylethanolamine dihexadec-9enoyl [c0]	C37H70NO8P	0			-296.51		cpd15532
cpd00461_c0	Oxopent-4-enoate [c0]	C5H5O3	-1	VHTQQDXPNUTMNB-ONEGZZNKSA-M	C=CC=C([O-])C(=O)O	-82.8	C00596	cpd00461
cpd00518_c0	2-Hydroxymuconic semialdehyde [c0]	C6H5O4	-1	KGLCZTRXNNGESL-NRNIAZNESA-M	O=CC=CC=C([O-])C(=O)O	-108.82	C00682	cpd00518
cpd00391_c0	D-Xylonate [c0]	C5H9O6	-1	QXKAIJAYHKCRRA-PZGQECOJSA-M	O=C([O-])C(O)C(O)C(O)CO	-232.24	C00502	cpd00391
cpd02386_c0	2-Dehydro-3-deoxy-D-xylonate [c0]	C5H7O5	-1	UQIGQRSJIKIPKZ-VKHMYHEASA-M	O=C([O-])C(=O)CC(O)CO	-183.72	C03826	cpd02386
cpd08615_c0	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate [c0]	C5H10O8P2	-2	MDSIZRKJVDMQOQ-GORDUTHDSA-L	CC(=CCOP(=O)(O)OP(=O)([O-])[O-])CO	-475.41	C11811	cpd08615
cpd00735_c0	Formylmethanofuran [c0]	C35H39N4O16	-5	RGBIJPWAWLXPOC-NBAFEDJBSA-I	O=C([O-])CCC(C(=O)O)C(CCC([O-])=NC(CCC([O-])=NC(CCC([O-])=NCCc1ccc(OCc2coc(CN=C[O-])c2)cc1)C(=O)O)C(=O)O)C(=O)O	-494.35	C01001	cpd00735
cpd00895_c0	H4MPT [c0]	C30H42N6O16P	-3	SCBIBGUJSMHIAI-FDLOOEGASA-K	CC(Nc1ccc(CC(O)C(O)C(O)COC2OC(COP(=O)(O)OC(CCC(=O)[O-])C(=O)[O-])C(O)C2O)cc1)C1Nc2c([O-])nc(=N)[nH]c2NC1C	-529.94	C01217	cpd00895
cpd00643_c0	Methanofuran [c0]	C34H40N4O15	-4	CKRUWFDORAQSRC-HDLCADABSA-J	NCc1cc(COc2ccc(CCN=C([O-])CCC(N=C([O-])CCC(N=C([O-])CCC(C(=O)O)C(CCC(=O)[O-])C(=O)O)C(=O)O)C(=O)O)cc2)co1	-466.4	C00862	cpd00643
cpd00936_c0	5-Formyl-H4MPT [c0]	C31H42N6O17P	-3	RMPHWTMYCVTPKB-KXCCJVBOSA-K	CC(Nc1ccc(CC(O)C(O)C(O)COC2OC(COP(=O)(O)OC(CCC(=O)[O-])C(=O)[O-])C(O)C2O)cc1)C1C(C)Nc2[nH]c(=N)nc([O-])c2N1C=O	-558.72	C01274	cpd00936
cpd15348_c0	2-Acyl-sn-glycero-3-phosphoglycerol octadecanoyl [c0]	C24H48O9P	-1			-394.89		cpd15348
cpd00180_c0	Oxalate [c0]	C2O4	-2	MUBZPKHOEPUJKR-UHFFFAOYSA-L	O=C([O-])C(=O)[O-]	-161	C00209	cpd00180
cpd15320_c0	1-Acyl-sn-glycero-3-phosphoglycerol tetradec-7-enoyl [c0]	C20H38O9P	-1			-379.67		cpd15320
cpd11482_c0	(R)-3-Hydroxydecanoyl-[acyl-carrier protein] [c0]	C21H40N2O9PRS	-2				C04619	cpd11482
cpd11487_c0	3-oxodecanoyl-acp [c0]	C21H38N2O9PRS	-2				C05753	cpd11487
cpd02843_c0	D-erythro-imidazol-glycerol-phosphate [c0]	C6H9N2O6P	-2	HFYBTHCYPKEDQQ-RITPCOANSA-L	O=P([O-])([O-])OCC(O)C(O)c1cnc[nH]1	-288.2	C04666	cpd02843
cpd15525_c0	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate [c0]	C35H64O8P	-1			-313.5		cpd15525
cpd00207_c0	Guanine [c0]	C5H5N5O	0	UYTPUPDQBNUYGX-UHFFFAOYSA-N	N=c1nc(O)c2nc[nH]c2[nH]1	28.4	C00242	cpd00207
cpd03052_c0	Imidazole acetaldehyde [c0]	C5H6N2O	0	MQSRGWNVEZRLDK-UHFFFAOYSA-N	O=CCc1cnc[nH]1	8.24	C05130	cpd03052
cpd01831_c0	4-Imidazoleacetate [c0]	C5H5N2O2	-1	PRJKNHOMHKJCEJ-UHFFFAOYSA-M	O=C([O-])Cc1cnc[nH]1	-44.46	C02835	cpd01831
cpd15681_c0	1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate [c0]	C33H64O8P	-1			-365.08		cpd15681
cpd11479_c0	D-3-Hydroxyhexanoyl-[acp] [c0]	C17H31N2O9PRS	-2				C05747	cpd11479
cpd11621_c0	Oxidizedferredoxin [c0]	Fe2R4S6	6				C00139	cpd11621
cpd11620_c0	Reducedferredoxin [c0]	Fe2R4S6	4				C00138	cpd11620
cpd00284_c0	6-Phospho-D-gluconate [c0]	C6H10O10P	-3	BIRSGZKFKXLSJQ-SQOUGZDYSA-K	O=C([O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-481.16	C00345	cpd00284
cpd02197_c0	5-Formyltetrahydrofolate [c0]	C20H21N7O7	-2	VVIAGPKUTFNRDU-STQMWFEESA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2C=O	-142.75	C03479	cpd02197
cpd02893_c0	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole [c0]	C9H12N3O9P	-2	XFVULMDJZXYMSG-ZIYNGMLESA-L	Nc1c(C(=O)[O-])ncn1C1OC(COP(=O)([O-])O)C(O)C1O	-378.85	C04751	cpd02893
cpd02921_c0	SAICAR [c0]	C13H16N4O12P	-3	NAQGHJTUZRHGAC-LBGUGVGYSA-J	Nc1c(C([O-])=NC(CC(=O)[O-])C(=O)[O-])ncn1C1OC(COP(=O)([O-])O)C(O)C1O	-487.65	C04811	cpd02921
cpd15397_c0	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide [c0]	C34H52N6O19	-2	ZWZMFRJKRXDGBE-UHFFFAOYSA-L	CC([O-])=NC1=COC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)[O-])C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(=O)O	-621.13		cpd15397
cpd15386_c0	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate [c0]	C15H25N4O8	-1			-301.43		cpd15386
cpd15396_c0	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid [c0]	C19H29N2O12	-1			-376.85		cpd15396
cpd00350_c0	Farnesyldiphosphate [c0]	C15H26O7P2	-2	VWFJDQUYCIWHTN-YFVJMOTDSA-L	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-383	C00448	cpd00350
cpd08211_c0	trans,trans,cis-Geranylgeranyl diphosphate [c0]	C20H34O7P2	-2	OINNEUNVOZHBOX-KWBDAJKESA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-354.91	C11356	cpd08211
cpd11512_c0	12-methyl-3-oxo-tetra-decanoyl-ACP [c0]	C26H47N2O9PRS	-1					cpd11512
cpd00176_c0	2-keto-3-deoxygluconate [c0]	C6H9O6	-1	WPAMZTWLKIDIOP-WVZVXSGGSA-M	O=C([O-])C(=O)CC(O)C(O)CO	-220.14	C00204	cpd00176
cpd00413_c0	Glutaryl-CoA [c0]	C26H38N7O19P3S	-4	SYKWLIJQEHRDNH-CKRMAKSASA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCCC(=O)[O-]	-860.42	C00527	cpd00413
cpd00198_c0	D-Xylulose5-phosphate [c0]	C5H9O8P	-2	FNZLKVNUWIIPSJ-RFZPGFLSSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00231	cpd00198
cpd02693_c0	3-Isopropylmalate [c0]	C7H10O5	-2	RNQHMTFBUSSBJQ-CRCLSJGQSA-L	CC(C)C(C(=O)[O-])C(O)C(=O)[O-]	-199.76	C04411	cpd02693
cpd01710_c0	2-Isopropylmaleate [c0]	C7H8O4	-2	NJMGRJLQRLFQQX-HYXAFXHYSA-L	CC(C)C(=CC(=O)[O-])C(=O)[O-]	-143.02	C02631	cpd01710
cpd02605_c0	2-isopropyl-3-oxosuccinate [c0]	C7H8O5	-2	HIIZAGQWABAMRR-UHFFFAOYSA-L	CC(C)C(C(=O)[O-])C(=O)C(=O)[O-]	-189.28	C04236	cpd02605
cpd15345_c0	2-Acyl-sn-glycero-3-phosphoglycerol tetradec-7-enoyl [c0]	C20H38O9P	-1			-379.01		cpd15345
cpd01844_c0	Propionyl phosphate [c0]	C3H5O5P	-2	FMNMEQSRDWIBFO-UHFFFAOYSA-L	CCC(=O)OP(=O)([O-])[O-]	-300.03	C02876	cpd01844
cpd15547_c0	Phosphatidylglycerophosphate dioctadecanoyl [c0]	C42H82O13P2	-2			-618.92		cpd15547
cpd00616_c0	Pretyrosine [c0]	C10H12NO5	-1	MIEILDYWGANZNH-DSQUFTABSA-M	NC(CC1(C(=O)O)C=CC(O)C=C1)C(=O)[O-]	-161.4	C00826	cpd00616
cpd15484_c0	heptosyl-heptosyl-kdo2-lipidA [c0]	C124H223N2O51P2	-5	HHPCMWTVGVTYIC-JOVNRQDYSA-H	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(O)C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-1840.48		cpd15484
cpd00423_e0	Vitamin B12r [e0]	C62H91CoN13O14P	3	ASARMUCNOOHMLO-FSANSEACSA-O	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OC1C(CO)OC([n+]6c[nH]c7cc(C)c(C)cc76)C1O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC(=N)O)C(C)(C)C2CCC(=N)O.[Co+2]		C00541	cpd00423
cpd00423_c0	Vitamin B12r [c0]	C62H91CoN13O14P	3	ASARMUCNOOHMLO-FSANSEACSA-O	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OC1C(CO)OC([n+]6c[nH]c7cc(C)c(C)cc76)C1O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC(=N)O)C(C)(C)C2CCC(=N)O.[Co+2]		C00541	cpd00423
cpd03588_c0	L-erythro-3-Methylmalyl-CoA [c0]	C26H38N7O20P3S	-4	OTENCPQKSBPYCM-GQCNFOOOSA-I	CC(C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)[O-]	-900.27	C06027	cpd03588
cpd03760_c0	Precorrin 6B [c0]	C44H49N4O16	-7	KIAIWUYRVXWYAI-VFRONJJUSA-G	CC12CC3=C(CCC(=O)[O-])C(C)(CC(=O)[O-])C(=N3)C=C3NC(C)(C4N=C(CC(=N1)C(CCC(=O)[O-])=C2CC(=O)[O-])C(C)(CCC(=O)[O-])C4CC(=O)[O-])C(C)(CC(=O)O)C3CCC(=O)[O-]		C06319	cpd03760
cpd03835_c0	Precorrin 8 [c0]	C45H53N4O14	-7	IGCZFSMEIXUSJY-FKUSVXTQSA-G	CC1=C2N=C(CC3(C)N=C(C(CCC(=O)[O-])=C3C)C(C)C3=NC(C(CC(=O)[O-])C3(C)CCC(=O)[O-])C3(C)N=C1C(CCC(=O)[O-])C3(C)CC(=O)[O-])C(CCC(=O)[O-])C2(C)CC(=O)[O-]		C06408	cpd03835
cpd15604_c0	Gly-Leu [c0]	C8H16N2O3	0					cpd15604
cpd15355_c0	2-hexadecanoyl-sn-glycerol 3-phosphate [c0]	C19H38O7P	-1			-343.45		cpd15355
cpd00028_e0	Heme [e0]	C34H30FeN4O4	-2	KABFMIBPWCXCRK-RGGAHWMASA-J	C=Cc1c(C)c2cc3[n-]c(cc4nc(cc5nc(cc1[n-]2)c(C)c5CCC(=O)[O-])c(CCC(=O)[O-])c4C)c(C)c3C=C.[Fe+2]		C00032	cpd00028
cpd00028_c0	Heme [c0]	C34H30FeN4O4	-2	KABFMIBPWCXCRK-RGGAHWMASA-J	C=Cc1c(C)c2cc3[n-]c(cc4nc(cc5nc(cc1[n-]2)c(C)c5CCC(=O)[O-])c(CCC(=O)[O-])c4C)c(C)c3C=C.[Fe+2]		C00032	cpd00028
cpd00117_e0	D-Alanine [e0]	C3H7NO2	0	QNAYBMKLOCPYGJ-UWTATZPHSA-N	CC(N)C(=O)O	-87.92	C00133	cpd00117
cpd11516_c0	14-methyl-3-oxo-hexa-decanoyl-ACP [c0]	C28H51N2O9PRS	-1					cpd11516
cpd11494_c0	Acetyl-ACP [c0]	C13H24N2O8PRS	-2				C03939	cpd11494
cpd01914_c0	L-Methionine S-oxide [c0]	C5H11NO3S	0	QEFRNWWLZKMPFJ-UHFFFAOYSA-N	CS(=O)CCC(N)C(=O)O		C02989	cpd01914
cpd03491_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine [c0]	C94H153N8O26P2	-3	ULXTYUPMJXVUHQ-OVTFQNCVSA-K	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)[O-])C(OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O)C1N=C(C)[O-]	-751.79	C05893	cpd03491
cpd03492_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine [c0]	C94H155N9O25P2	-2	CALJPWOWZPDIQK-PRHZHQPTSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)[O-])C(OC(C)C(O)=NC(C)C(O)=NC(CCC(O)=NC(CCCCN)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=N)O)C1N=C(C)[O-]	-709.35	C05894	cpd03492
cpd00693_c0	D-Lactaldehyde [c0]	C3H6O2	0	BSABBBMNWQWLLU-GSVOUGTGSA-N	CC(O)C=O	-70.47	C00937	cpd00693
cpd00802_c0	D-fructose-1-phosphate [c0]	C6H11O9P	-2	RHKKZBWRNHGJEZ-ARQDHWQXSA-L	O=P([O-])([O-])OCC1(O)OC(CO)C(O)C1O	-431.67	C01094	cpd00802
cpd00448_c0	D-Glyceraldehyde [c0]	C3H6O3	0	MNQZXJOMYWMBOU-VKHMYHEASA-N	O=CC(O)CO	-106.7	C00577	cpd00448
cpd00861_c0	UDP-N-acetyl-D-mannosamine [c0]	C17H25N3O17P2	-2	LFTYTUAZOPRMMI-ZYQOOJPVSA-L	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1O	-756.9	C01170	cpd00861
cpd00045_c0	Adenosine 3-5-bisphosphate [c0]	C10H11N5O10P2	-4	WHTCPDAXWFLDIH-KQYNXXCUSA-J	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1O	-470.35	C00054	cpd00045
cpd12370_c0	apo-ACP [c0]	HOR	0				C03688	cpd12370
cpd14703_c0	S-(2-Methylbutanoyl)-dihydrolipoamide-E [c0]	C13H25NO2S2	0				C15979	cpd14703
cpd01262_c0	Amylotriose [c0]	C18H32O16	0	FYGDTMLNYKFZSV-DZOUCCHMSA-N	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	-535.24	C01835	cpd01262
cpd00978_c0	dUDP [c0]	C9H12N2O11P2	-2	QHWZTVCCBMIIKE-SHYZEUOFSA-L	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)(O)OP(=O)([O-])O)O1	-565.93	C01346	cpd00978
cpd00358_c0	dUTP [c0]	C9H12N2O14P3	-3	AHCYMLUZIRLXAA-SHYZEUOFSA-K	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1	-773.93	C00460	cpd00358
cpd00773_c0	UDP-MurNAc [c0]	C20H28N3O19P2	-3	NQBRVZNDBBMBLJ-MQTLHLSBSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)[O-]	-820.27	C01050	cpd00773
cpd00890_c0	UDP-N-acetylmuramoyl-L-alanine [c0]	C23H33N4O20P2	-3	NTMMCWJNQNKACG-KBKUWGQMSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C([O-])=NC(C)C(=O)O	-851.04	C01212	cpd00890
cpd00120_c0	Butyryl-CoA [c0]	C25H38N7O17P3S	-4	CRFNGMNYKDXRTN-HDRJHVAISA-J	CCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-782.59	C00136	cpd00120
cpd02884_c0	FAICAR [c0]	C10H13N4O9P	-2	ABCOOORLYAOBOZ-KQYNXXCUSA-L	NC(=O)c1ncn(C2OC(COP(=O)([O-])O)C(O)C2O)c1N=C[O-]	-372.85	C04734	cpd02884
cpd00482_c0	2-Phospho-D-glycerate [c0]	C3H4O7P	-3	GXIURPTVHJPJLF-UWTATZPHSA-K	O=C([O-])C(CO)OP(=O)([O-])[O-]	-371.9	C00631	cpd00482
cpd11586_c0	ala-L-glu-L [c0]	C8H13N2O5	-1			-194.9		cpd11586
cpd15238_c0	Hexadecenoyl-CoA [c0]	C37H61N7O17P3S	-3			-740.79		cpd15238
cpd00133_c0	Nicotinamide [c0]	C6H6N2O	0	DFPAKSUCGFBDDF-UHFFFAOYSA-N	N=C(O)c1cccnc1	5.55	C00153	cpd00133
cpd00218_c0	Niacin [c0]	C6H4NO2	-1	PVNIIMVLHYAWGP-UHFFFAOYSA-M	O=C([O-])c1cccnc1	-36.89	C00253	cpd00218
cpd11310_c0	5-phosphoribosyl-5-carboxyaminoimidazole [c0]	C9H12N3O9P	-2	JHLXDWGVSYMXPL-XVFCMESISA-K	O=C([O-])Nc1cncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-386.58	C15667	cpd11310
cpd00090_c0	IDP [c0]	C10H12N4O11P2	-2	JPXZQMKKFWMMGK-KQYNXXCUSA-L	O=P([O-])(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-521.58	C00104	cpd00090
cpd15344_c0	2-Acyl-sn-glycero-3-phosphoglycerol tetradecanoyl [c0]	C20H40O9P	-1			-401.37		cpd15344
cpd11533_c0	11-methyl-3-oxo-dodecanoyl-ACP [c0]	C24H43N2O9PRS	-1					cpd11533
cpd02678_c0	N-Formyl-GAR [c0]	C8H13N2O9P	-2	VDXLUNDMVKSKHO-XVFCMESISA-L	O=P(O)(O)OCC1OC(N=C([O-])CN=C[O-])C(O)C1O	-417.4	C04376	cpd02678
cpd02394_c0	GAR [c0]	C7H14N2O8P	-1	OBQMLSFOUZUIOB-SHUUEZRQSA-M	NCC([O-])=NC1OC(COP(=O)(O)O)C(O)C1O	-389.45	C03838	cpd02394
cpd15692_c0	Diisopentadecanoylphosphatidylserine [c0]	C36H68NO10P	-2			-428.74		cpd15692
cpd15698_c0	Diisopentadecanoylphosphatidylethanolamine [c0]	C35H70NO8P	0			-348.09		cpd15698
cpd11593_c0	ala-L-asp-L [c0]	C7H11N2O5	-1	XAEWTDMGFGHWFK-IMJSIDKUSA-M	CC(N)C(O)=NC(CC(=O)[O-])C(=O)O	-196.52		cpd11593
cpd02230_c0	Inositol 4-phosphate [c0]	C6H11O9P	-2	INAPMGSXUVUWAF-CNWJWELYSA-L	O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O	-432.46	C03546	cpd02230
cpd03119_c0	3-Oxodecanoyl-CoA [c0]	C31H48N7O18P3S	-4	AZCVXMAPLHSIKY-UHFFFAOYSA-J	CCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-802.89	C05265	cpd03119
